feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
F5,2,4,0.7497911603986225,0.6680213042385219,0.20010804803660392,0.20698204008032056,0.0,0.467913256201918,0.043964602907866926,0.5875928736711706,0.0804284305673513
F5,3,8,1.075307870098321,0.9204715140424522,0.5000196710862983,0.5086647097562557,0.0,0.4204518429561539,0.039505181937977245,0.6448211102065187,0.2756504038359335
F5,4,16,1.4965661497640426,1.2569111570602676,1.0215857888610713,1.0303051488542603,0.0,0.23532536819919625,0.022110906733022004,0.5528106454558166,0.704100511604451
F5,5,32,2.0667932228590047,1.750736312289897,1.7371012939632238,1.7440310807460502,0.0,0.013635018326673132,0.0012811309755135234,0.3937161888499183,1.3570201234399786
F5,6,64,2.786798512343683,2.4139092065275474,2.5809476000305964,2.5868214074381544,0.0,0.0,0.0,0.24896210159805676,2.1649471049294906
F5,7,128,3.623046009061749,3.2158904951989182,3.498800098468087,3.5029213302437356,0.0,0.0,0.0,0.15137406360596106,3.064516431592957
F5,8,256,4.528886679326231,4.103256076866362,4.457032513756558,4.4604440272450105,0.0,0.0,0.0,0.0874623581900611,4.015793718676301
HNR,1,2,0.49639037699965805,0.4681956719756837,0.06307279945643138,0.0665990830415705,0.0,0.4051228725192523,0.038064889128760514,0.4467443286376602,0.021451343338023444
HNR,2,4,0.8467612730685623,0.7723918755284327,0.2000802488984665,0.20629332653928473,0.0,0.5723116266299662,0.05377375629102495,0.6919816026566505,0.08041027287178219
HNR,3,8,1.160634687978611,1.0167947880411496,0.5000203211182226,0.5086425572856612,0.0,0.5167744669229271,0.04855554727303314,0.7411731796600545,0.2756216083810951
HNR,4,16,1.5550786870265796,1.3261595709123402,1.022463079279516,1.0308227179843243,0.0,0.3036964916328242,0.028534980537904913,0.6209961059751232,0.7051634649372169
HNR,5,32,2.0981380795973728,1.7883611356740854,1.7376476993364594,1.7452977168938792,0.0,0.05071343633762604,0.004764977399389992,0.4306419072569523,1.357719228417133
HNR,6,64,2.8013553764172734,2.432635343063092,2.5810875052974853,2.5874378721897893,0.0,0.0,0.0,0.2675338707028603,2.1651014723602318
HNR,7,128,3.6270820029724913,3.2217505458117657,3.4991301492076867,3.504275168254528,0.0,0.0,0.0,0.1568191145527975,3.064931431258968
HNR,8,256,4.528783576628477,4.104169234331211,4.4568491551111915,4.460539779407527,0.0,0.0,0.0,0.08860603919500232,4.015563195136209
LHR,1,2,0.4520822349132594,0.42227193681027764,0.06297460819960589,0.06607393515234179,0.0,0.35929732861067176,0.03375917260059196,0.40091683038261317,0.02135510642766446
LHR,2,4,0.8150093805679113,0.7380081297861718,0.2004397206068773,0.2068956479947147,0.0,0.5375684091792945,0.050509322683481885,0.6572050310262831,0.08080309875988861
LHR,3,8,1.147102592930997,0.9999533329768582,0.5006814500876128,0.5089036683333579,0.0,0.4992718828892454,0.04691102417670452,0.7235620642525975,0.2763912687242607
LHR,4,16,1.5487260789359514,1.3169666459570042,1.0223878295786566,1.0313801575690855,0.0,0.2945788163783476,0.02767829403310333,0.6119050098325914,0.7050616361244127
LHR,5,32,2.106234069368872,1.7971346322206525,1.7371827908625885,1.7450840313302645,0.0,0.05995184135806397,0.005633007537117756,0.440013598706408,1.3571210335142445
LHR,6,64,2.812815851639094,2.445555063646598,2.5808766109743266,2.5881470401906572,0.0,0.0,0.0,0.28070904470896174,2.164846018937636
LHR,7,128,3.6336909382308136,3.2292193935153666,3.4990741975664683,3.5043937809619994,0.0,0.0,0.0,0.1643592880898197,3.064860105425547
LHR,8,256,4.529743830481765,4.105181604090273,4.45689739562934,4.45996555622812,0.0,0.0,0.0,0.08955661830041439,4.0156249857898585
RMS,1,2,0.5433483866429825,0.5171340860384372,0.06316694866449214,0.06725380976064033,0.0,0.4539671373739451,0.04265424127940054,0.49558624827659314,0.02154783776184413
RMS,2,4,0.986003600838135,0.920311501609449,0.20101749724069037,0.2069811514549598,0.0,0.7192940043687586,0.06758405507202714,0.8388730381398666,0.08143846346958238
RMS,3,8,1.3573671612970184,1.2321065817681465,0.499892954908127,0.5091030170240592,0.0,0.7322136268600195,0.06879796826003633,0.956639570157914,0.27546701161023246
RMS,4,16,1.7551350613077865,1.5526908253269642,1.022010121972157,1.0316159580970259,0.0,0.5306807033548073,0.04986216159645103,0.8480538011242482,0.704637024202716
RMS,5,32,2.266845220242299,1.9853411552016471,1.737599377442582,1.7470439635223316,0.0,0.24774177775906514,0.02327753860037289,0.6276943522848117,1.3576468029168354
RMS,6,64,2.9289802746556326,2.5842075000048084,2.5808955059216334,2.586770641278285,0.0,0.0033119940831749517,0.00031119123634564525,0.41932981772295097,2.1648776822818574
RMS,7,128,3.7071720204584295,3.3183091895224273,3.499150284600822,3.5039282408778845,0.0,0.0,0.0,0.2533537141773907,3.0649554753450365
RMS,8,256,4.573038495692332,4.158117711869112,4.457223641199488,4.460390304703155,0.0,0.0,0.0,0.1420851796960969,4.016032532173015
SemitoneSDF0,1,2,0.2575460349977572,0.21960367819367121,0.06296797635939319,0.06608669204346773,0.0,0.15663570183427802,0.014717314248022471,0.19825906661251325,0.02134461158115798
SemitoneSDF0,2,4,0.5347925019502764,0.43589741673632965,0.19989449144715418,0.20701486680216855,0.0,0.23600292528917546,0.022174569234593645,0.35566780254982094,0.0802296141865087
SemitoneSDF0,3,8,0.8653424791959026,0.6850641657545093,0.5008248172320705,0.511233741828048,0.0,0.18423934852243884,0.017310921822436542,0.4085242810288239,0.27653988472568547
SemitoneSDF0,4,16,1.3155087427613346,1.0475669071434695,1.0223555504008672,1.031844982037571,0.0,0.02521135674260222,0.0023688307036951535,0.3425182572481521,0.7050486498953173
SemitoneSDF0,5,32,1.9428681147999498,1.6040710125953321,1.7373268237708093,1.7453926681302803,0.0,0.0,0.0,0.24678888054287418,1.357282132052458
SemitoneSDF0,6,64,2.710595814909464,2.3229896232171736,2.5810881924685614,2.5877438303237157,0.0,0.0,0.0,0.15789350871806906,2.1650961144991046
SemitoneSDF0,7,128,3.579249506882457,3.163316844142061,3.499265803064675,3.504222972938941,0.0,0.0,0.0,0.0982340816777918,3.0650827624642694
SemitoneSDF0,8,256,4.5018440330279645,4.071161800266198,4.457403753943391,4.460858825143942,0.0,0.0,0.0,0.05492003099993248,4.016241769266266
SpectralEntropy,1,2,0.4340766208613527,0.4027289035380246,0.06296291687910828,0.06633383961197649,0.0,0.33976598665891633,0.031924029693685,0.38138587930015105,0.021343024237873535
SpectralEntropy,2,4,0.7766993988742943,0.6973789902855927,0.2002144097568068,0.20809477999014633,0.0,0.49716458052878587,0.04671302441872281,0.6168174885963291,0.08056150168926354
SpectralEntropy,3,8,1.0906435791515676,0.9384130183844217,0.4999039550900391,0.5097646470246823,0.0,0.4385090632943826,0.04120181803722788,0.6629144208094961,0.2754985975749255
SpectralEntropy,4,16,1.4931440286310966,1.2540362529379543,1.0213421370141669,1.0304870662934071,0.0,0.23269411592378741,0.021863677230746798,0.5502139199679833,0.703822332969971
SpectralEntropy,5,32,2.0554850363759574,1.7369526202825636,1.7374548849967228,1.7455074014872713,0.0,0.0,0.0,0.3794983867346642,1.3574542335478994
SpectralEntropy,6,64,2.7793587895684517,2.4055574554012633,2.580845407122812,2.587269753214805,0.0,0.0,0.0,0.24075410581441226,2.164803349586851
SpectralEntropy,7,128,3.6113683308275135,3.2022324125452535,3.499102717904753,3.5035597697966723,0.0,0.0,0.0,0.13734092040660517,3.0648914921386483
SpectralEntropy,8,256,4.51520880759751,4.08733722118934,4.456922546840357,4.460455884525083,0.0,0.0,0.0,0.0716782244844838,4.015658996704857
SpectralFlux,1,2,0.40682247411263717,0.37497965568445224,0.06283527216789266,0.06614300002014897,0.0,0.3121443835165596,0.029328734951045,0.3537640155782654,0.021215640106186838
SpectralFlux,2,4,0.7336122482141274,0.6509043057500872,0.20044877516922674,0.20733872865333378,0.0,0.4504555305808604,0.042324294657499505,0.5700844653317474,0.08081984041833978
SpectralFlux,3,8,1.0511744648733465,0.8936541396700939,0.5001387780743647,0.5082840743192746,0.0,0.3935153615957292,0.036974260466850574,0.6178934885500758,0.2757606511200182
SpectralFlux,4,16,1.4661742718330455,1.2208907613056308,1.021582917572767,1.0315761688015646,0.0,0.1993078437328637,0.018726740672543117,0.5167596365200242,0.7041311247856066
SpectralFlux,5,32,2.040359314382094,1.7182309007902639,1.737125832801155,1.7446306541861474,0.0,0.0,0.0,0.36117099460991486,1.357059906180349
SpectralFlux,6,64,2.7766661538575583,2.4014055743286846,2.581122917038651,2.587790426389518,0.0,0.0,0.0,0.23625292516579055,2.165152649162894
SpectralFlux,7,128,3.611935067973734,3.2021477008692933,3.4988044739556274,3.5031713193650478,0.0,0.0,0.0,0.1376294995840852,3.064518201285208
SpectralFlux,8,256,4.522824059873308,4.09630748701527,4.457280691290431,4.460692745546674,0.0,0.0,0.0,0.08020253055911208,4.016104956456158
SpectralKurtosis,1,2,0.43131496889824206,0.4005144685855466,0.06290837749421607,0.06629430236806941,0.0,0.33760609109133055,0.03172108833715632,0.37922832894832514,0.021286139637221462
SpectralKurtosis,2,4,0.7709075451360974,0.6910659774896502,0.19976646564330697,0.206779283806482,0.0,0.4912995118463432,0.046161949166561786,0.610975611491956,0.08009036599769409
