feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
F2,8,256,4.519200379235725,4.105971826517976,4.45553252934236,4.461677732877829,0.0,0.0,0.0,0.07778294485080028,4.028188881667176
F3,1,2,0.38161159663185806,0.34829463526970983,0.06296655766521454,0.06881669268996918,0.0,0.2853280776044953,0.031733012774586684,0.326894465947653,0.02140016932205687
F3,2,4,0.6909090291628921,0.6038920023128593,0.19957158997016955,0.21021714717769466,0.0,0.4043204123426898,0.04496684980186679,0.5238157463309021,0.08007625598195728
F3,3,8,1.025632542688104,0.8644504863685238,0.499508765606741,0.5143921211709109,0.0,0.36494172076178283,0.04058731402861016,0.5891132990198038,0.27533718734872004
F3,4,16,1.4780777019314701,1.2354450889648714,1.0219303039037195,1.0370329635421893,0.0,0.21351478506115185,0.023746234365691867,0.5300926337841365,0.7053524551807349
F3,5,32,2.058500395197754,1.7423576316090177,1.7352906504237975,1.7502794131106785,0.0,0.0070669811852202,0.000785960519942967,0.38581288819242365,1.356544743416594
F3,6,64,2.7827952459059695,2.412624977405642,2.579769807590436,2.5907959462518084,0.0,0.0,0.0,0.24563021893112014,2.1669947584745217
F3,7,128,3.62560735200106,3.2261312550789896,3.498233494770429,3.5061705105993943,0.0,0.0,0.0,0.15521603142840412,3.0709152236505854
F3,8,256,4.525842455913795,4.114251100314577,4.455841863576109,4.462159831865566,0.0,0.0,0.0,0.08567143385700415,4.028579666457573
F4,1,2,0.45100626044502334,0.4206362538962338,0.06315873399138174,0.0697075623346799,0.0,0.3574775199048521,0.03975717637397182,0.39904022455449306,0.021596029341740763
F4,2,4,0.7821470404588879,0.7042983174726398,0.19986896855347985,0.21314658689163918,0.0,0.50442934891916,0.05610055311596843,0.6239132225275426,0.08038509494509728
F4,3,8,1.0874917362839618,0.9369514612348464,0.49989089162585176,0.5163883041470363,0.0,0.43706056960899464,0.048608075150231383,0.6610098983581747,0.2759415628766717
F4,4,16,1.490458728664393,1.2533107260448801,1.0217383771324327,1.0400904120568986,0.0,0.2315723489124475,0.025754522190647413,0.5481383279563229,0.7051723980885573
F4,5,32,2.0586690405627994,1.7434267353892565,1.7360590686874116,1.7504051967628327,0.0,0.007367666701844966,0.0008194015237877164,0.3859257053396967,1.3575010300495598
F4,6,64,2.783082901919233,2.413485652410392,2.5790773687595134,2.5902773364373424,0.0,0.0,0.0,0.24733313630313924,2.166152516107253
F4,7,128,3.6143444201871304,3.212248807875408,3.49844373056768,3.507257708231586,0.0,0.0,0.0,0.14106563722914345,3.0711831706462647
F4,8,256,4.525698286869716,4.113288332711232,4.455763800042587,4.461426539974407,0.0,0.0,0.0,0.08480228315980654,4.028486049551425
F5,1,2,0.4349657794031234,0.40402275386284714,0.06250868792753317,0.06916217512968625,0.0,0.34151406593531397,0.037981786818920546,0.3830820914755902,0.02094066238725697
F5,2,4,0.7682045185046285,0.6890460378235534,0.2011092246023729,0.2129280674593117,0.0,0.48793681322118054,0.0542663212717587,0.6073093574255027,0.08173668039805067
F5,3,8,1.0944293600322297,0.9434797857034827,0.5003752104817422,0.5167070228489697,0.0,0.4431045752217405,0.04928026454332993,0.6671263499434157,0.276353435760067
